,State,District,Latitude,Longitude,Month,Irradiance,Temperature
925,maharashtra,Nashik,19.95,73.75,feb,6.11,25
926,maharashtra,Nashik,19.95,73.75,mar,6.80,27
927,maharashtra,Nashik,19.95,73.75,apr,7.30,29
928,maharashtra,Nashik,19.95,73.75,may,7.44,31
929,maharashtra,Nashik,19.95,73.75,jun,5.53,29
930,maharashtra,Nashik,19.95,73.75,jul,4.63,28
931,maharashtra,Nashik,19.95,73.75,aug,4.12,28
932,maharashtra,Nashik,19.95,73.75,sep,5.02,28
933,maharashtra,Nashik,19.95,73.75,oct,5.79,29
934,maharashtra,Nashik,19.95,73.75,nov,5.25,28
935,maharashtra,Nashik,19.95,73.75,dec,4.97,26
936,maharashtra,Osmanabad,18.25,76.15,jan,5.27,24
937,maharashtra,Osmanabad,18.25,76.15,feb,6.10,27
938,maharashtra,Osmanabad,18.25,76.15,mar,6.63,30
939,maharashtra,Osmanabad,18.25,76.15,apr,6.95,33
940,maharashtra,Osmanabad,18.25,76.15,may,7.08,33
941,maharashtra,Osmanabad,18.25,76.15,jun,5.73,29
942,maharashtra,Osmanabad,18.25,76.15,jul,5.15,28
943,maharashtra,Osmanabad,18.25,76.15,aug,4.89,27
944,maharashtra,Osmanabad,18.25,76.15,sep,5.36,27
945,maharashtra,Osmanabad,18.25,76.15,oct,5.64,27
946,maharashtra,Osmanabad,18.25,76.15,nov,5.33,26
947,maharashtra,Osmanabad,18.25,76.15,dec,5.09,24
948,maharashtra,Parbhani,19.25,76.65,jan,5.14,22
949,maharashtra,Parbhani,19.25,76.65,feb,5.98,24
950,maharashtra,Parbhani,19.25,76.65,mar,6.61,28
951,maharashtra,Parbhani,19.25,76.65,apr,7.01,31
952,maharashtra,Parbhani,19.25,76.65,may,7.22,33
953,maharashtra,Parbhani,19.25,76.65,jun,5.82,29
954,maharashtra,Parbhani,19.25,76.65,jul,5.01,26
955,maharashtra,Parbhani,19.25,76.65,aug,4.91,26
956,maharashtra,Parbhani,19.25,76.65,sep,5.44,26
957,maharashtra,Parbhani,19.25,76.65,oct,5.72,26
958,maharashtra,Parbhani,19.25,76.65,nov,5.26,24
959,maharashtra,Parbhani,19.25,76.65,dec,4.97,22
960,maharashtra,Pune,18.55,73.85,jan,5.33,21
961,maharashtra,Pune,18.55,73.85,feb,6.20,23
962,maharashtra,Pune,18.55,73.85,mar,6.82,26
963,maharashtra,Pune,18.55,73.85,apr,7.22,29
964,maharashtra,Pune,18.55,73.85,may,7.30,31
965,maharashtra,Pune,18.55,73.85,jun,5.47,28
966,maharashtra,Pune,18.55,73.85,jul,4.72,26
967,maharashtra,Pune,18.55,73.85,aug,4.42,25
968,maharashtra,Pune,18.55,73.85,sep,5.35,26
969,maharashtra,Pune,18.55,73.85,oct,5.73,26
970,maharashtra,Pune,18.55,73.85,nov,5.34,23
971,maharashtra,Pune,18.55,73.85,dec,5.11,21
972,maharashtra,Ratnagiri,17.25,73.35,jan,5.47,26
973,maharashtra,Ratnagiri,17.25,73.35,feb,6.30,26
974,maharashtra,Ratnagiri,17.25,73.35,mar,6.78,27
975,maharashtra,Ratnagiri,17.25,73.35,apr,7.11,28
976,maharashtra,Ratnagiri,17.25,73.35,may,7.09,29
977,maharashtra,Ratnagiri,17.25,73.35,jun,4.78,28
978,maharashtra,Ratnagiri,17.25,73.35,jul,4.47,27
979,maharashtra,Ratnagiri,17.25,73.35,aug,4.37,27
980,maharashtra,Ratnagiri,17.25,73.35,sep,5.14,27
981,maharashtra,Ratnagiri,17.25,73.35,oct,5.64,28
982,maharashtra,Ratnagiri,17.25,73.35,nov,5.40,28
983,maharashtra,Ratnagiri,17.25,73.35,dec,5.19,27
984,maharashtra,Sangli,16.85,74.55,jan,5.49,22
985,maharashtra,Sangli,16.85,74.55,feb,6.34,24
986,maharashtra,Sangli,16.85,74.55,mar,6.89,26
987,maharashtra,Sangli,16.85,74.55,apr,7.14,28
988,maharashtra,Sangli,16.85,74.55,may,7.11,28
989,maharashtra,Sangli,16.85,74.55,jun,5.54,25
990,maharashtra,Sangli,16.85,74.55,jul,4.88,23
991,maharashtra,Sangli,16.85,74.55,aug,4.81,23
992,maharashtra,Sangli,16.85,74.55,sep,5.45,24
993,maharashtra,Sangli,16.85,74.55,oct,5.64,24
994,maharashtra,Sangli,16.85,74.55,nov,5.38,23
995,maharashtra,Sangli,16.85,74.55,dec,5.25,22
996,maharashtra,Satara,17.65,74.05,jan,5.42,21
997,maharashtra,Satara,17.65,74.05,feb,6.28,23
998,maharashtra,Satara,17.65,74.05,mar,6.75,26
999,maharashtra,Satara,17.65,74.05,apr,7.06,29
1000,maharashtra,Satara,17.65,74.05,may,7.12,31
1001,maharashtra,Satara,17.65,74.05,jun,5.07,28
1002,maharashtra,Satara,17.65,74.05,jul,4.33,26
1003,maharashtra,Satara,17.65,74.05,aug,4.19,25
1004,maharashtra,Satara,17.65,74.05,sep,5.28,26
1005,maharashtra,Satara,17.65,74.05,oct,5.61,26
1006,maharashtra,Satara,17.65,74.05,nov,5.29,23
1007,maharashtra,Satara,17.65,74.05,dec,5.17,21
1008,maharashtra,Solapur,17.65,75.95,jan,5.37,21
1009,maharashtra,Solapur,17.65,75.95,feb,6.22,23
1010,maharashtra,Solapur,17.65,75.95,mar,6.73,26
1011,maharashtra,Solapur,17.65,75.95,apr,7.01,29
1012,maharashtra,Solapur,17.65,75.95,may,7.11,31
1013,maharashtra,Solapur,17.65,75.95,jun,5.73,28
1014,maharashtra,Solapur,17.65,75.95,jul,5.27,26
1015,maharashtra,Solapur,17.65,75.95,aug,5.05,25
1016,maharashtra,Solapur,17.65,75.95,sep,5.46,26
1017,maharashtra,Solapur,17.65,75.95,oct,5.67,26
1018,maharashtra,Solapur,17.65,75.95,nov,5.35,23
1019,maharashtra,Solapur,17.65,75.95,dec,5.15,21
1020,maharashtra,Thane,19.25,72.95,jan,5.22,24
1021,maharashtra,Thane,19.25,72.95,feb,6.10,25
1022,maharashtra,Thane,19.25,72.95,mar,6.78,27
1023,maharashtra,Thane,19.25,72.95,apr,7.24,29
1024,maharashtra,Thane,19.25,72.95,may,7.23,31
1025,maharashtra,Thane,19.25,72.95,jun,4.93,29
1026,maharashtra,Thane,19.25,72.95,jul,4.11,28
1027,maharashtra,Thane,19.25,72.95,aug,4.03,28
1028,maharashtra,Thane,19.25,72.95,sep,4.83,28
1029,maharashtra,Thane,19.25,72.95,oct,5.78,29
1030,maharashtra,Thane,19.25,72.95,nov,5.34,28
1031,maharashtra,Thane,19.25,72.95,dec,4.95,26
1032,maharashtra,Wardha,20.75,78.65,jan,4.91,21
1033,maharashtra,Wardha,20.75,78.65,feb,5.87,24
1034,maharashtra,Wardha,20.75,78.65,mar,6.62,28
1035,maharashtra,Wardha,20.75,78.65,apr,7.15,32
1036,maharashtra,Wardha,20.75,78.65,may,7.14,36
1037,maharashtra,Wardha,20.75,78.65,jun,5.75,32
1038,maharashtra,Wardha,20.75,78.65,jul,4.78,28
1039,maharashtra,Wardha,20.75,78.65,aug,4.44,27
1040,maharashtra,Wardha,20.75,78.65,sep,5.47,28
1041,maharashtra,Wardha,20.75,78.65,oct,5.64,27
1042,maharashtra,Wardha,20.75,78.65,nov,5.14,24
1043,maharashtra,Wardha,20.75,78.65,dec,4.78,22
1044,maharashtra,Washim,20.15,77.15,jan,5.05,22
1045,maharashtra,Washim,20.15,77.15,feb,5.97,24
1046,maharashtra,Washim,20.15,77.15,mar,6.64,28
1047,maharashtra,Washim,20.15,77.15,apr,7.14,31
1048,maharashtra,Washim,20.15,77.15,may,7.32,33
1049,maharashtra,Washim,20.15,77.15,jun,5.71,29
1050,maharashtra,Washim,20.15,77.15,jul,4.77,26
1051,maharashtra,Washim,20.15,77.15,aug,4.72,26
1052,maharashtra,Washim,20.15,77.15,sep,5.36,26
1053,maharashtra,Washim,20.15,77.15,oct,5.60,26
1054,maharashtra,Washim,20.15,77.15,nov,5.19,24
1055,maharashtra,Washim,20.15,77.15,dec,4.87,22
1056,maharashtra,Yavatmal,20.15,78.15,jan,5.00,21
1057,maharashtra,Yavatmal,20.15,78.15,feb,5.92,24
1058,maharashtra,Yavatmal,20.15,78.15,mar,6.63,28
1059,maharashtra,Yavatmal,20.15,78.15,apr,7.13,32
1060,maharashtra,Yavatmal,20.15,78.15,may,7.15,36
1061,maharashtra,Yavatmal,20.15,78.15,jun,5.73,32
1062,maharashtra,Yavatmal,20.15,78.15,jul,4.81,28
1063,maharashtra,Yavatmal,20.15,78.15,aug,4.68,27
1064,maharashtra,Yavatmal,20.15,78.15,sep,5.40,28
1065,maharashtra,Yavatmal,20.15,78.15,oct,5.68,27
1066,maharashtra,Yavatmal,20.15,78.15,nov,5.18,24
1067,maharashtra,Yavatmal,20.15,78.15,dec,4.85,22
1068,madhya-pradesh,Balaghat,21.85,80.35,jan,4.87,21
1069,madhya-pradesh,Balaghat,21.85,80.35,feb,5.83,24
1070,madhya-pradesh,Balaghat,21.85,80.35,mar,6.60,28
1071,madhya-pradesh,Balaghat,21.85,80.35,apr,7.27,32
1072,madhya-pradesh,Balaghat,21.85,80.35,may,7.44,36
1073,madhya-pradesh,Balaghat,21.85,80.35,jun,5.57,32
1074,madhya-pradesh,Balaghat,21.85,80.35,jul,4.44,28
1075,madhya-pradesh,Balaghat,21.85,80.35,aug,3.84,27
1076,madhya-pradesh,Balaghat,21.85,80.35,sep,4.94,28
1077,madhya-pradesh,Balaghat,21.85,80.35,oct,5.58,27
1078,madhya-pradesh,Balaghat,21.85,80.35,nov,5.10,24
1079,madhya-pradesh,Balaghat,21.85,80.35,dec,4.76,22
1080,madhya-pradesh,Betul,21.95,77.75,jan,4.88,21
1081,madhya-pradesh,Betul,21.95,77.75,feb,5.84,24
1082,madhya-pradesh,Betul,21.95,77.75,mar,6.58,28
1083,madhya-pradesh,Betul,21.95,77.75,apr,7.25,32
1084,madhya-pradesh,Betul,21.95,77.75,may,7.48,36
1085,madhya-pradesh,Betul,21.95,77.75,jun,5.91,32
1086,madhya-pradesh,Betul,21.95,77.75,jul,4.50,28
1087,madhya-pradesh,Betul,21.95,77.75,aug,3.99,27
1088,madhya-pradesh,Betul,21.95,77.75,sep,5.22,28
1089,madhya-pradesh,Betul,21.95,77.75,oct,5.69,27
1090,madhya-pradesh,Betul,21.95,77.75,nov,5.05,24
1091,madhya-pradesh,Betul,21.95,77.75,dec,4.72,22
1092,madhya-pradesh,Bhind,26.45,78.75,jan,3.82,15
1093,madhya-pradesh,Bhind,26.45,78.75,feb,5.10,19
1094,madhya-pradesh,Bhind,26.45,78.75,mar,6.35,25
1095,madhya-pradesh,Bhind,26.45,78.75,apr,7.04,31
1096,madhya-pradesh,Bhind,26.45,78.75,may,7.14,34
1097,madhya-pradesh,Bhind,26.45,78.75,jun,6.33,34
1098,madhya-pradesh,Bhind,26.45,78.75,jul,5.18,31
1099,madhya-pradesh,Bhind,26.45,78.75,aug,5.35,30
1100,madhya-pradesh,Bhind,26.45,78.75,sep,5.43,29
1101,madhya-pradesh,Bhind,26.45,78.75,oct,5.34,27
1102,madhya-pradesh,Bhind,26.45,78.75,nov,4.40,22
1103,madhya-pradesh,Bhind,26.45,78.75,dec,3.72,17
1104,madhya-pradesh,Bhopal,23.25,77.45,jan,4.72,18
1105,madhya-pradesh,Bhopal,23.25,77.45,feb,5.70,21
1106,madhya-pradesh,Bhopal,23.25,77.45,mar,6.66,26
1107,madhya-pradesh,Bhopal,23.25,77.45,apr,7.27,31
1108,madhya-pradesh,Bhopal,23.25,77.45,may,7.51,34
1109,madhya-pradesh,Bhopal,23.25,77.45,jun,6.12,31
1110,madhya-pradesh,Bhopal,23.25,77.45,jul,4.84,27
1111,madhya-pradesh,Bhopal,23.25,77.45,aug,4.36,26
1112,madhya-pradesh,Bhopal,23.25,77.45,sep,5.46,27
1113,madhya-pradesh,Bhopal,23.25,77.45,oct,5.86,26
1114,madhya-pradesh,Bhopal,23.25,77.45,nov,5.02,23
1115,madhya-pradesh,Bhopal,23.25,77.45,dec,4.51,19
1116,madhya-pradesh,Chhatarpur,24.75,79.55,jan,4.32,17
1117,madhya-pradesh,Chhatarpur,24.75,79.55,feb,5.46,21
1118,madhya-pradesh,Chhatarpur,24.75,79.55,mar,6.52,26
1119,madhya-pradesh,Chhatarpur,24.75,79.55,apr,7.13,31
1120,madhya-pradesh,Chhatarpur,24.75,79.55,may,7.38,34
1121,madhya-pradesh,Chhatarpur,24.75,79.55,jun,6.27,33
1122,madhya-pradesh,Chhatarpur,24.75,79.55,jul,5.16,29
1123,madhya-pradesh,Chhatarpur,24.75,79.55,aug,4.80,28
1124,madhya-pradesh,Chhatarpur,24.75,79.55,sep,5.51,28
1125,madhya-pradesh,Chhatarpur,24.75,79.55,oct,5.66,27
1126,madhya-pradesh,Chhatarpur,24.75,79.55,nov,4.82,22
1127,madhya-pradesh,Chhatarpur,24.75,79.55,dec,4.23,18
1128,madhya-pradesh,Chhindwara,22.05,78.95,jan,4.84,21
1129,madhya-pradesh,Chhindwara,22.05,78.95,feb,5.78,24
1130,madhya-pradesh,Chhindwara,22.05,78.95,mar,6.56,28
1131,madhya-pradesh,Chhindwara,22.05,78.95,apr,7.15,32
1132,madhya-pradesh,Chhindwara,22.05,78.95,may,7.35,36
1133,madhya-pradesh,Chhindwara,22.05,78.95,jun,5.58,32
1134,madhya-pradesh,Chhindwara,22.05,78.95,jul,4.80,28
1135,madhya-pradesh,Chhindwara,22.05,78.95,aug,4.18,27
1136,madhya-pradesh,Chhindwara,22.05,78.95,sep,5.28,28
1137,madhya-pradesh,Chhindwara,22.05,78.95,oct,5.58,27
1138,madhya-pradesh,Chhindwara,22.05,78.95,nov,5.03,24
1139,madhya-pradesh,Chhindwara,22.05,78.95,dec,4.74,22
1140,madhya-pradesh,Damoh,23.85,79.45,jan,4.55,17
1141,madhya-pradesh,Damoh,23.85,79.45,feb,5.60,21
1142,madhya-pradesh,Damoh,23.85,79.45,mar,6.55,26
1143,madhya-pradesh,Damoh,23.85,79.45,apr,7.16,31
1144,madhya-pradesh,Damoh,23.85,79.45,may,7.25,34
1145,madhya-pradesh,Damoh,23.85,79.45,jun,6.01,33
1146,madhya-pradesh,Damoh,23.85,79.45,jul,4.79,29
1147,madhya-pradesh,Damoh,23.85,79.45,aug,4.52,28
1148,madhya-pradesh,Damoh,23.85,79.45,sep,5.38,28
1149,madhya-pradesh,Damoh,23.85,79.45,oct,5.65,27
1150,madhya-pradesh,Damoh,23.85,79.45,nov,4.92,22
1151,madhya-pradesh,Damoh,23.85,79.45,dec,4.39,18
1152,madhya-pradesh,Datia,25.65,78.55,jan,4.14,15
1153,madhya-pradesh,Datia,25.65,78.55,feb,5.28,19
1154,madhya-pradesh,Datia,25.65,78.55,mar,6.46,25
1155,madhya-pradesh,Datia,25.65,78.55,apr,7.03,31
1156,madhya-pradesh,Datia,25.65,78.55,may,7.21,34
1157,madhya-pradesh,Datia,25.65,78.55,jun,6.32,34
1158,madhya-pradesh,Datia,25.65,78.55,jul,5.24,31
1159,madhya-pradesh,Datia,25.65,78.55,aug,5.16,30
1160,madhya-pradesh,Datia,25.65,78.55,sep,5.48,29
1161,madhya-pradesh,Datia,25.65,78.55,oct,5.52,27
1162,madhya-pradesh,Datia,25.65,78.55,nov,4.63,22
1163,madhya-pradesh,Datia,25.65,78.55,dec,3.96,17
1164,madhya-pradesh,Dewas,22.95,76.05,jan,4.78,18
1165,madhya-pradesh,Dewas,22.95,76.05,feb,5.76,22
1166,madhya-pradesh,Dewas,22.95,76.05,mar,6.65,26
1167,madhya-pradesh,Dewas,22.95,76.05,apr,7.28,30
1168,madhya-pradesh,Dewas,22.95,76.05,may,7.50,32
1169,madhya-pradesh,Dewas,22.95,76.05,jun,6.10,30
1170,madhya-pradesh,Dewas,22.95,76.05,jul,4.73,26
1171,madhya-pradesh,Dewas,22.95,76.05,aug,4.17,25
1172,madhya-pradesh,Dewas,22.95,76.05,sep,5.31,26
1173,madhya-pradesh,Dewas,22.95,76.05,oct,5.84,26
1174,madhya-pradesh,Dewas,22.95,76.05,nov,5.02,23
1175,madhya-pradesh,Dewas,22.95,76.05,dec,4.58,19
1176,madhya-pradesh,Dhar,22.65,75.35,jan,4.82,18
1177,madhya-pradesh,Dhar,22.65,75.35,feb,5.77,22
1178,madhya-pradesh,Dhar,22.65,75.35,mar,6.64,26
1179,madhya-pradesh,Dhar,22.65,75.35,apr,7.23,30
1180,madhya-pradesh,Dhar,22.65,75.35,may,7.45,32
1181,madhya-pradesh,Dhar,22.65,75.35,jun,6.14,30
1182,madhya-pradesh,Dhar,22.65,75.35,jul,4.63,26
1183,madhya-pradesh,Dhar,22.65,75.35,aug,4.19,25
1184,madhya-pradesh,Dhar,22.65,75.35,sep,5.24,26
1185,madhya-pradesh,Dhar,22.65,75.35,oct,5.78,26
1186,madhya-pradesh,Dhar,22.65,75.35,nov,4.98,23
1187,madhya-pradesh,Dhar,22.65,75.35,dec,4.59,19
1188,madhya-pradesh,Guna,24.65,77.25,jan,4.52,17
1189,madhya-pradesh,Guna,24.65,77.25,feb,5.53,21
1190,madhya-pradesh,Guna,24.65,77.25,mar,6.47,26
1191,madhya-pradesh,Guna,24.65,77.25,apr,7.19,31
1192,madhya-pradesh,Guna,24.65,77.25,may,7.40,34
1193,madhya-pradesh,Guna,24.65,77.25,jun,6.28,32
1194,madhya-pradesh,Guna,24.65,77.25,jul,4.97,28
1195,madhya-pradesh,Guna,24.65,77.25,aug,4.44,27
1196,madhya-pradesh,Guna,24.65,77.25,sep,5.57,28
1197,madhya-pradesh,Guna,24.65,77.25,oct,5.79,27
1198,madhya-pradesh,Guna,24.65,77.25,nov,4.86,22
1199,madhya-pradesh,Guna,24.65,77.25,dec,4.33,18
1200,madhya-pradesh,Gwalior,26.25,78.15,jan,4.02,15
1201,madhya-pradesh,Gwalior,26.25,78.15,feb,5.18,19
1202,madhya-pradesh,Gwalior,26.25,78.15,mar,6.35,25
1203,madhya-pradesh,Gwalior,26.25,78.15,apr,7.10,31
1204,madhya-pradesh,Gwalior,26.25,78.15,may,7.23,34
1205,madhya-pradesh,Gwalior,26.25,78.15,jun,6.34,34
1206,madhya-pradesh,Gwalior,26.25,78.15,jul,5.24,31
1207,madhya-pradesh,Gwalior,26.25,78.15,aug,5.22,30
1208,madhya-pradesh,Gwalior,26.25,78.15,sep,5.50,29
1209,madhya-pradesh,Gwalior,26.25,78.15,oct,5.42,27
1210,madhya-pradesh,Gwalior,26.25,78.15,nov,4.47,22
1211,madhya-pradesh,Gwalior,26.25,78.15,dec,3.86,17
1212,madhya-pradesh,Harda,22.15,77.15,jan,4.88,18
1213,madhya-pradesh,Harda,22.15,77.15,feb,5.84,21
1214,madhya-pradesh,Harda,22.15,77.15,mar,6.66,26
1215,madhya-pradesh,Harda,22.15,77.15,apr,7.25,31
1216,madhya-pradesh,Harda,22.15,77.15,may,7.52,34
1217,madhya-pradesh,Harda,22.15,77.15,jun,5.92,31
1218,madhya-pradesh,Harda,22.15,77.15,jul,4.50,27
1219,madhya-pradesh,Harda,22.15,77.15,aug,4.09,26
1220,madhya-pradesh,Harda,22.15,77.15,sep,5.29,27
1221,madhya-pradesh,Harda,22.15,77.15,oct,5.87,26
1222,madhya-pradesh,Harda,22.15,77.15,nov,5.13,23
1223,madhya-pradesh,Harda,22.15,77.15,dec,4.64,19
1224,madhya-pradesh,Hoshangabad,22.65,78.05,jan,4.78,18
1225,madhya-pradesh,Hoshangabad,22.65,78.05,feb,5.78,21
1226,madhya-pradesh,Hoshangabad,22.65,78.05,mar,6.66,26
1227,madhya-pradesh,Hoshangabad,22.65,78.05,apr,7.28,31
1228,madhya-pradesh,Hoshangabad,22.65,78.05,may,7.56,34
1229,madhya-pradesh,Hoshangabad,22.65,78.05,jun,5.98,31
1230,madhya-pradesh,Hoshangabad,22.65,78.05,jul,4.78,27
1231,madhya-pradesh,Hoshangabad,22.65,78.05,aug,4.18,26
1232,madhya-pradesh,Hoshangabad,22.65,78.05,sep,5.45,27
1233,madhya-pradesh,Hoshangabad,22.65,78.05,oct,5.82,26
1234,madhya-pradesh,Hoshangabad,22.65,78.05,nov,5.09,23
1235,madhya-pradesh,Hoshangabad,22.65,78.05,dec,4.60,19
1236,madhya-pradesh,Indore,22.75,75.85,jan,4.84,18
1237,madhya-pradesh,Indore,22.75,75.85,feb,5.77,22
1238,madhya-pradesh,Indore,22.75,75.85,mar,6.65,26
1239,madhya-pradesh,Indore,22.75,75.85,apr,7.27,30
1240,madhya-pradesh,Indore,22.75,75.85,may,7.48,32
1241,madhya-pradesh,Indore,22.75,75.85,jun,6.10,30
1242,madhya-pradesh,Indore,22.75,75.85,jul,4.66,26
1243,madhya-pradesh,Indore,22.75,75.85,aug,4.18,25
1244,madhya-pradesh,Indore,22.75,75.85,sep,5.24,26
1245,madhya-pradesh,Indore,22.75,75.85,oct,5.84,26
1246,madhya-pradesh,Indore,22.75,75.85,nov,5.03,23
1247,madhya-pradesh,Indore,22.75,75.85,dec,4.59,19
1248,madhya-pradesh,Jabalpur,23.15,79.95,jan,4.69,17
1249,madhya-pradesh,Jabalpur,23.15,79.95,feb,5.68,21
1250,madhya-pradesh,Jabalpur,23.15,79.95,mar,6.56,26
1251,madhya-pradesh,Jabalpur,23.15,79.95,apr,7.25,31
1252,madhya-pradesh,Jabalpur,23.15,79.95,may,7.41,34
1253,madhya-pradesh,Jabalpur,23.15,79.95,jun,5.92,32
1254,madhya-pradesh,Jabalpur,23.15,79.95,jul,4.75,28
1255,madhya-pradesh,Jabalpur,23.15,79.95,aug,4.23,27
1256,madhya-pradesh,Jabalpur,23.15,79.95,sep,5.21,28
1257,madhya-pradesh,Jabalpur,23.15,79.95,oct,5.67,26
1258,madhya-pradesh,Jabalpur,23.15,79.95,nov,4.98,22
1259,madhya-pradesh,Jabalpur,23.15,79.95,dec,4.51,19
1260,madhya-pradesh,Jhabua,22.95,74.65,jan,4.83,18
1261,madhya-pradesh,Jhabua,22.95,74.65,feb,5.77,22
1262,madhya-pradesh,Jhabua,22.95,74.65,mar,6.61,26
1263,madhya-pradesh,Jhabua,22.95,74.65,apr,7.26,30
1264,madhya-pradesh,Jhabua,22.95,74.65,may,7.54,32
1265,madhya-pradesh,Jhabua,22.95,74.65,jun,6.29,30
1266,madhya-pradesh,Jhabua,22.95,74.65,jul,4.72,26
1267,madhya-pradesh,Jhabua,22.95,74.65,aug,4.12,25
1268,madhya-pradesh,Jhabua,22.95,74.65,sep,5.27,26
1269,madhya-pradesh,Jhabua,22.95,74.65,oct,5.87,26
1270,madhya-pradesh,Jhabua,22.95,74.65,nov,5.02,23
1271,madhya-pradesh,Jhabua,22.95,74.65,dec,4.56,19
1272,madhya-pradesh,Katni,23.85,80.45,jan,4.58,17
1273,madhya-pradesh,Katni,23.85,80.45,feb,5.57,21
1274,madhya-pradesh,Katni,23.85,80.45,mar,6.56,26
1275,madhya-pradesh,Katni,23.85,80.45,apr,7.15,31
1276,madhya-pradesh,Katni,23.85,80.45,may,7.36,34
1277,madhya-pradesh,Katni,23.85,80.45,jun,6.07,32
1278,madhya-pradesh,Katni,23.85,80.45,jul,4.95,28
1279,madhya-pradesh,Katni,23.85,80.45,aug,4.53,27
1280,madhya-pradesh,Katni,23.85,80.45,sep,5.30,28
1281,madhya-pradesh,Katni,23.85,80.45,oct,5.58,26
1282,madhya-pradesh,Katni,23.85,80.45,nov,4.93,22
1283,madhya-pradesh,Katni,23.85,80.45,dec,4.41,19
1284,madhya-pradesh,Mandla,22.55,80.35,jan,4.80,17
1285,madhya-pradesh,Mandla,22.55,80.35,feb,5.73,21
1286,madhya-pradesh,Mandla,22.55,80.35,mar,6.46,26
1287,madhya-pradesh,Mandla,22.55,80.35,apr,7.14,31
1288,madhya-pradesh,Mandla,22.55,80.35,may,7.30,34
1289,madhya-pradesh,Mandla,22.55,80.35,jun,5.76,32
1290,madhya-pradesh,Mandla,22.55,80.35,jul,4.48,28
1291,madhya-pradesh,Mandla,22.55,80.35,aug,4.06,27
1292,madhya-pradesh,Mandla,22.55,80.35,sep,5.23,28
1293,madhya-pradesh,Mandla,22.55,80.35,oct,5.67,26
1294,madhya-pradesh,Mandla,22.55,80.35,nov,5.07,22
1295,madhya-pradesh,Mandla,22.55,80.35,dec,4.65,19
1296,madhya-pradesh,Mandsaur,24.05,75.05,jan,4.68,18
1297,madhya-pradesh,Mandsaur,24.05,75.05,feb,5.65,22
1298,madhya-pradesh,Mandsaur,24.05,75.05,mar,6.56,26
1299,madhya-pradesh,Mandsaur,24.05,75.05,apr,7.26,30
1300,madhya-pradesh,Mandsaur,24.05,75.05,may,7.55,32
1301,madhya-pradesh,Mandsaur,24.05,75.05,jun,6.54,30
1302,madhya-pradesh,Mandsaur,24.05,75.05,jul,5.12,26
1303,madhya-pradesh,Mandsaur,24.05,75.05,aug,4.58,25
1304,madhya-pradesh,Mandsaur,24.05,75.05,sep,5.71,26
1305,madhya-pradesh,Mandsaur,24.05,75.05,oct,5.83,26
1306,madhya-pradesh,Mandsaur,24.05,75.05,nov,4.96,23
1307,madhya-pradesh,Mandsaur,24.05,75.05,dec,4.42,19
1308,madhya-pradesh,Morena,26.45,77.95,jan,3.95,15
1309,madhya-pradesh,Morena,26.45,77.95,feb,5.14,19
1310,madhya-pradesh,Morena,26.45,77.95,mar,6.33,25
1311,madhya-pradesh,Morena,26.45,77.95,apr,7.08,31
1312,madhya-pradesh,Morena,26.45,77.95,may,7.25,34
1313,madhya-pradesh,Morena,26.45,77.95,jun,6.38,34
1314,madhya-pradesh,Morena,26.45,77.95,jul,5.35,31
1315,madhya-pradesh,Morena,26.45,77.95,aug,5.28,30
1316,madhya-pradesh,Morena,26.45,77.95,sep,5.59,29
1317,madhya-pradesh,Morena,26.45,77.95,oct,5.41,27
1318,madhya-pradesh,Morena,26.45,77.95,nov,4.47,22
1319,madhya-pradesh,Morena,26.45,77.95,dec,3.81,17
1320,madhya-pradesh,Narsinghpur,22.95,79.15,jan,4.70,17
1321,madhya-pradesh,Narsinghpur,22.95,79.15,feb,5.71,21
1322,madhya-pradesh,Narsinghpur,22.95,79.15,mar,6.63,26
1323,madhya-pradesh,Narsinghpur,22.95,79.15,apr,7.31,31
1324,madhya-pradesh,Narsinghpur,22.95,79.15,may,7.40,34
1325,madhya-pradesh,Narsinghpur,22.95,79.15,jun,5.98,32
1326,madhya-pradesh,Narsinghpur,22.95,79.15,jul,4.86,28
1327,madhya-pradesh,Narsinghpur,22.95,79.15,aug,4.26,27
1328,madhya-pradesh,Narsinghpur,22.95,79.15,sep,5.37,28
1329,madhya-pradesh,Narsinghpur,22.95,79.15,oct,5.71,26
1330,madhya-pradesh,Narsinghpur,22.95,79.15,nov,5.02,22
1331,madhya-pradesh,Narsinghpur,22.95,79.15,dec,4.54,19
1332,madhya-pradesh,Neemuch,24.45,74.85,jan,4.66,18
1333,madhya-pradesh,Neemuch,24.45,74.85,feb,5.63,22
1334,madhya-pradesh,Neemuch,24.45,74.85,mar,6.55,26
1335,madhya-pradesh,Neemuch,24.45,74.85,apr,7.25,30
1336,madhya-pradesh,Neemuch,24.45,74.85,may,7.62,32
1337,madhya-pradesh,Neemuch,24.45,74.85,jun,6.63,30
1338,madhya-pradesh,Neemuch,24.45,74.85,jul,5.34,26
1339,madhya-pradesh,Neemuch,24.45,74.85,aug,4.58,25
1340,madhya-pradesh,Neemuch,24.45,74.85,sep,5.83,26
1341,madhya-pradesh,Neemuch,24.45,74.85,oct,5.82,26
1342,madhya-pradesh,Neemuch,24.45,74.85,nov,4.94,23
1343,madhya-pradesh,Neemuch,24.45,74.85,dec,4.40,19
1344,madhya-pradesh,Panna,24.45,80.15,jan,4.41,17
